,Unnamed: 0.1,Unnamed: 0,trials,x,z,z_scaled,kernel,globalmax,t,id,environment,horizons,agent,Edistance
1867,1867,5,5,5,33.83567745988567,22,2,66,0.4,217,rough,10,per_gpt,1
1868,1868,6,6,11,67.5571200155954,44,2,66,0.4,217,rough,10,per_gpt,6
1869,1869,7,7,12,19.835641932627297,13,2,66,0.4,217,rough,10,per_gpt,1
1870,1870,8,8,13,21.16313725388813,16,2,66,0.4,217,rough,10,per_gpt,1
1871,1871,9,9,14,43.91863696387141,29,2,66,0.4,217,rough,10,per_gpt,1
1872,1872,10,10,15,16.64267257355245,10,2,66,0.4,217,rough,10,per_gpt,1
1873,1873,0,0,25,24.46197048381463,17,25,75,0.4,218,rough,10,per_gpt,-1
1874,1874,1,1,24,30.21465177909813,22,25,75,0.4,218,rough,10,per_gpt,1
1875,1875,2,2,26,29.227700415435493,21,25,75,0.4,218,rough,10,per_gpt,2
1876,1876,3,3,27,27.208613607123773,23,25,75,0.4,218,rough,10,per_gpt,1
1877,1877,4,4,23,28.08593905495976,21,25,75,0.4,218,rough,10,per_gpt,4
1878,1878,5,5,28,7.56578929854356,6,25,75,0.4,218,rough,10,per_gpt,5
1879,1879,6,6,22,34.7845536438343,26,25,75,0.4,218,rough,10,per_gpt,6
1880,1880,7,7,21,48.92181294370566,37,25,75,0.4,218,rough,10,per_gpt,1
1881,1881,8,8,29,2.69466191268453,3,25,75,0.4,218,rough,10,per_gpt,8
1882,1882,9,9,20,32.92257815965153,25,25,75,0.4,218,rough,10,per_gpt,9
1883,1883,10,10,19,33.835685957246646,25,25,75,0.4,218,rough,10,per_gpt,1
1884,1884,0,0,18,55.84869769385209,36,15,64,0.0,219,rough,10,per_gpt,-1
1885,1885,1,1,19,32.10751347484518,18,15,64,0.0,219,rough,10,per_gpt,1
1886,1886,2,2,17,67.00912018301747,43,15,64,0.0,219,rough,10,per_gpt,2
1887,1887,3,3,20,46.29127563451476,28,15,64,0.0,219,rough,10,per_gpt,3
1888,1888,4,4,16,41.31760680429818,27,15,64,0.0,219,rough,10,per_gpt,4
1889,1889,5,5,21,69.24674110652616,45,15,64,0.0,219,rough,10,per_gpt,5
1890,1890,6,6,22,71.3322701111383,47,15,64,0.0,219,rough,10,per_gpt,1
1891,1891,7,7,23,71.71477789632733,46,15,64,0.0,219,rough,10,per_gpt,1
1892,1892,8,8,24,60.9771165729107,39,15,64,0.0,219,rough,10,per_gpt,1
1893,1893,9,9,25,39.61198218959484,27,15,64,0.0,219,rough,10,per_gpt,1
1894,1894,10,10,26,37.64628841368643,25,15,64,0.0,219,rough,10,per_gpt,1
1895,1895,0,0,29,45.65761155674293,33,16,72,1.0,220,smooth,5,per_gpt,-1
1896,1896,1,1,28,61.72454785436683,44,16,72,1.0,220,smooth,5,per_gpt,1
1897,1897,2,2,27,47.12926764320833,33,16,72,1.0,220,smooth,5,per_gpt,1
1898,1898,3,3,30,0.0,0,16,72,1.0,220,smooth,5,per_gpt,3
1899,1899,4,4,26,44.57646336599468,31,16,72,1.0,220,smooth,5,per_gpt,4
1900,1900,5,5,25,73.49329286411572,52,16,72,1.0,220,smooth,5,per_gpt,1
1901,1901,0,0,15,56.27487657911456,44,36,80,1.0,221,smooth,10,per_gpt,-1
1902,1902,1,1,16,65.35110178599335,52,36,80,1.0,221,smooth,10,per_gpt,1
1903,1903,2,2,17,81.41445974114907,65,36,80,1.0,221,smooth,10,per_gpt,1
1904,1904,3,3,18,78.18020986867207,62,36,80,1.0,221,smooth,10,per_gpt,1
1905,1905,4,4,19,61.11441490548914,50,36,80,1.0,221,smooth,10,per_gpt,1
1906,1906,5,5,20,53.45868420903741,44,36,80,1.0,221,smooth,10,per_gpt,1
1907,1907,6,6,17,81.41445974114907,64,36,80,1.0,221,smooth,10,per_gpt,3
1908,1908,7,7,16,65.35110178599335,52,36,80,1.0,221,smooth,10,per_gpt,1
1909,1909,8,8,17,81.41445974114907,66,36,80,1.0,221,smooth,10,per_gpt,1
1910,1910,9,9,18,78.18020986867207,62,36,80,1.0,221,smooth,10,per_gpt,1
1911,1911,10,10,17,81.41445974114907,64,36,80,1.0,221,smooth,10,per_gpt,1
1912,1912,0,0,24,68.44862778721135,54,35,79,1.0,222,smooth,10,per_gpt,-1
1913,1913,1,1,23,75.14320756981245,58,35,79,1.0,222,smooth,10,per_gpt,1
1914,1914,2,2,22,90.5066361769084,71,35,79,1.0,222,smooth,10,per_gpt,1
1915,1915,3,3,21,100.0,78,35,79,1.0,222,smooth,10,per_gpt,1
1916,1916,4,4,25,66.64760642684789,50,35,79,1.0,222,smooth,10,per_gpt,4
1917,1917,5,5,26,59.68639856253268,47,35,79,1.0,222,smooth,10,per_gpt,1
1918,1918,6,6,22,90.5066361769084,70,35,79,1.0,222,smooth,10,per_gpt,4
1919,1919,7,7,23,75.14320756981245,61,35,79,1.0,222,smooth,10,per_gpt,1
1920,1920,8,8,24,68.44862778721135,54,35,79,1.0,222,smooth,10,per_gpt,1
1921,1921,9,9,27,45.37478736980271,36,35,79,1.0,222,smooth,10,per_gpt,3
1922,1922,10,10,25,66.64760642684789,54,35,79,1.0,222,smooth,10,per_gpt,2
1923,1923,0,0,14,4.10856261702923,4,34,76,1.0,223,rough,10,per_gpt,-1
1924,1924,1,1,15,23.14923666884107,17,34,76,1.0,223,rough,10,per_gpt,1
1925,1925,2,2,16,7.927695505244251,8,34,76,1.0,223,rough,10,per_gpt,1
1926,1926,3,3,17,62.84445147034865,48,34,76,1.0,223,rough,10,per_gpt,1
1927,1927,4,4,18,74.98194276422358,57,34,76,1.0,223,rough,10,per_gpt,1
1928,1928,5,5,19,27.11232526705856,23,34,76,1.0,223,rough,10,per_gpt,1
1929,1929,6,6,18,74.98194276422358,57,34,76,1.0,223,rough,10,per_gpt,1
1930,1930,7,7,17,62.84445147034865,48,34,76,1.0,223,rough,10,per_gpt,1
1931,1931,8,8,20,26.6112785525728,20,34,76,1.0,223,rough,10,per_gpt,3
1932,1932,9,9,18,74.98194276422358,57,34,76,1.0,223,rough,10,per_gpt,2
1933,1933,10,10,17,62.84445147034865,49,34,76,1.0,223,rough,10,per_gpt,1
1934,1934,0,0,15,69.74800921499919,54,33,79,1.0,224,rough,5,per_gpt,-1
1935,1935,1,1,14,35.54319846638396,30,33,79,1.0,224,rough,5,per_gpt,1
1936,1936,2,2,16,62.835571058293446,49,33,79,1.0,224,rough,5,per_gpt,2
1937,1937,3,3,13,30.6270934850429,24,33,79,1.0,224,rough,5,per_gpt,3
1938,1938,4,4,17,48.55516678212551,38,33,79,1.0,224,rough,5,per_gpt,4
1939,1939,5,5,18,73.29903376579091,59,33,79,1.0,224,rough,5,per_gpt,1
1940,1940,0,0,22,27.32086841680783,18,9,63,1.0,225,smooth,5,per_gpt,-1
1941,1941,1,1,23,1.27175801152189,1,9,63,1.0,225,smooth,5,per_gpt,1
1942,1942,2,2,21,63.83660304939222,40,9,63,1.0,225,smooth,5,per_gpt,2
1943,1943,3,3,24,0.76126256164341,1,9,63,1.0,225,smooth,5,per_gpt,3
1944,1944,4,4,21,63.83660304939222,41,9,63,1.0,225,smooth,5,per_gpt,3
1945,1945,5,5,22,27.32086841680783,17,9,63,1.0,225,smooth,5,per_gpt,1
1946,1946,0,0,13,37.30415440928567,23,7,64,1.0,226,rough,5,per_gpt,-1
1947,1947,1,1,14,70.10583279856111,43,7,64,1.0,226,rough,5,per_gpt,1
1948,1948,2,2,15,72.26181992665369,47,7,64,1.0,226,rough,5,per_gpt,1
1949,1949,3,3,16,34.46595666516696,23,7,64,1.0,226,rough,5,per_gpt,1
1950,1950,4,4,14,70.10583279856111,45,7,64,1.0,226,rough,5,per_gpt,2
1951,1951,5,5,15,72.26181992665369,48,7,64,1.0,226,rough,5,per_gpt,1
1952,1952,0,0,28,48.98029578623707,37,39,73,1.0,227,rough,10,per_gpt,-1
1953,1953,1,1,27,70.89349803742489,52,39,73,1.0,227,rough,10,per_gpt,1
1954,1954,2,2,29,24.74996645945452,16,39,73,1.0,227,rough,10,per_gpt,2
1955,1955,3,3,26,64.40316899953508,47,39,73,1.0,227,rough,10,per_gpt,3
1956,1956,4,4,25,32.36147808661719,24,39,73,1.0,227,rough,10,per_gpt,1
1957,1957,5,5,24,39.5149288889037,30,39,73,1.0,227,rough,10,per_gpt,1
1958,1958,6,6,23,57.20176132910705,42,39,73,1.0,227,rough,10,per_gpt,1
1959,1959,7,7,22,48.85022202526058,35,39,73,1.0,227,rough,10,per_gpt,1
1960,1960,8,8,27,70.89349803742489,51,39,73,1.0,227,rough,10,per_gpt,5
1961,1961,9,9,28,48.98029578623707,37,39,73,1.0,227,rough,10,per_gpt,1
1962,1962,10,10,27,70.89349803742489,51,39,73,1.0,227,rough,10,per_gpt,1
1963,1963,0,0,22,73.02456119046754,46,28,64,0.0,228,rough,10,per_gpt,-1
1964,1964,1,1,23,42.64702750244219,26,28,64,0.0,228,rough,10,per_gpt,1
1965,1965,2,2,21,100.0,64,28,64,0.0,228,rough,10,per_gpt,2
1966,1966,3,3,24,14.350719323096287,11,28,64,0.0,228,rough,10,per_gpt,3
1967,1967,4,4,21,100.0,64,28,64,0.0,228,rough,10,per_gpt,3
1968,1968,5,5,20,96.52127306083894,62,28,64,0.0,228,rough,10,per_gpt,1
1969,1969,6,6,19,63.6846270253349,40,28,64,0.0,228,rough,10,per_gpt,1
1970,1970,7,7,21,100.0,65,28,64,0.0,228,rough,10,per_gpt,2
1971,1971,8,8,22,73.02456119046754,47,28,64,0.0,228,rough,10,per_gpt,1
1972,1972,9,9,21,100.0,63,28,64,0.0,228,rough,10,per_gpt,1
1973,1973,10,10,22,73.02456119046754,47,28,64,0.0,228,rough,10,per_gpt,1
1974,1974,0,0,16,29.653744641716628,23,26,80,1.0,229,smooth,10,per_gpt,-1
1975,1975,1,1,15,7.019086795529559,7,26,80,1.0,229,smooth,10,per_gpt,1
1976,1976,2,2,17,61.9580551738059,49,26,80,1.0,229,smooth,10,per_gpt,2
1977,1977,3,3,18,91.3144800128626,74,26,80,1.0,229,smooth,10,per_gpt,1
1978,1978,4,4,19,100.0,82,26,80,1.0,229,smooth,10,per_gpt,1
1979,1979,5,5,20,86.96621929072221,68,26,80,1.0,229,smooth,10,per_gpt,1
1980,1980,6,6,19,100.0,81,26,80,1.0,229,smooth,10,per_gpt,1
1981,1981,7,7,18,91.3144800128626,73,26,80,1.0,229,smooth,10,per_gpt,1
1982,1982,8,8,17,61.9580551738059,51,26,80,1.0,229,smooth,10,per_gpt,1
1983,1983,9,9,19,100.0,79,26,80,1.0,229,smooth,10,per_gpt,2
1984,1984,10,10,18,91.3144800128626,74,26,80,1.0,229,smooth,10,per_gpt,1
1985,1985,0,0,15,48.39178612382562,34,17,67,1.0,230,smooth,5,per_gpt,-1
1986,1986,1,1,16,56.82448741063837,39,17,67,1.0,230,smooth,5,per_gpt,1
1987,1987,2,2,17,46.41494230901681,33,17,67,1.0,230,smooth,5,per_gpt,1
1988,1988,3,3,18,23.95469269409037,15,17,67,1.0,230,smooth,5,per_gpt,1
1989,1989,4,4,19,5.56626509715807,2,17,67,1.0,230,smooth,5,per_gpt,1
1990,1990,5,5,16,56.82448741063837,39,17,67,1.0,230,smooth,5,per_gpt,3
1991,1991,0,0,7,60.41282272719008,40,11,68,1.0,231,smooth,10,per_gpt,-1
1992,1992,1,1,8,63.4919768891561,42,11,68,1.0,231,smooth,10,per_gpt,1
1993,1993,2,2,9,58.08934593261377,40,11,68,1.0,231,smooth,10,per_gpt,1
1994,1994,3,3,10,42.6675086230718,28,11,68,1.0,231,smooth,10,per_gpt,1
1995,1995,4,4,11,30.41842127512766,23,11,68,1.0,231,smooth,10,per_gpt,1
1996,1996,5,5,7,60.41282272719008,40,11,68,1.0,231,smooth,10,per_gpt,4
1997,1997,6,6,8,63.4919768891561,45,11,68,1.0,231,smooth,10,per_gpt,1
1998,1998,7,7,9,58.08934593261377,40,11,68,1.0,231,smooth,10,per_gpt,1
1999,1999,8,8,8,63.4919768891561,44,11,68,1.0,231,smooth,10,per_gpt,1
2000,2000,9,9,8,63.4919768891561,42,11,68,1.0,231,smooth,10,per_gpt,0
2001,2001,10,10,8,63.4919768891561,43,11,68,1.0,231,smooth,10,per_gpt,0
2002,2002,0,0,14,50.29285599157197,34,18,68,1.0,232,smooth,5,per_gpt,-1
2003,2003,1,1,15,48.30224838102971,31,18,68,1.0,232,smooth,5,per_gpt,1
2004,2004,2,2,16,42.78770556484276,29,18,68,1.0,232,smooth,5,per_gpt,1
2005,2005,3,3,13,48.21820486683309,34,18,68,1.0,232,smooth,5,per_gpt,3
2006,2006,4,4,12,38.8629103054368,28,18,68,1.0,232,smooth,5,per_gpt,1
2007,2007,5,5,14,50.29285599157197,34,18,68,1.0,232,smooth,5,per_gpt,2
2008,2008,0,0,16,42.78770556484276,30,18,71,1.0,233,smooth,5,per_gpt,-1
2009,2009,1,1,17,30.09287861347484,20,18,71,1.0,233,smooth,5,per_gpt,1
2010,2010,2,2,15,48.30224838102971,34,18,71,1.0,233,smooth,5,per_gpt,2
2011,2011,3,3,14,50.29285599157197,34,18,71,1.0,233,smooth,5,per_gpt,1
2012,2012,4,4,18,12.55427590930516,10,18,71,1.0,233,smooth,5,per_gpt,4
2013,2013,5,5,15,48.30224838102971,34,18,71,1.0,233,smooth,5,per_gpt,3
2014,2014,0,0,8,26.15081966665483,17,2,64,1.0,234,smooth,10,per_gpt,-1
2015,2015,1,1,9,55.50367811934613,35,2,64,1.0,234,smooth,10,per_gpt,1
2016,2016,2,2,10,56.12393752927937,37,2,64,1.0,234,smooth,10,per_gpt,1
2017,2017,3,3,11,29.90342341208278,19,2,64,1.0,234,smooth,10,per_gpt,1
2018,2018,4,4,9,55.50367811934613,34,2,64,1.0,234,smooth,10,per_gpt,2
2019,2019,5,5,10,56.12393752927937,36,2,64,1.0,234,smooth,10,per_gpt,1
2020,2020,6,6,9,55.50367811934613,36,2,64,1.0,234,smooth,10,per_gpt,1
2021,2021,7,7,10,56.12393752927937,36,2,64,1.0,234,smooth,10,per_gpt,1
2022,2022,8,8,9,55.50367811934613,36,2,64,1.0,234,smooth,10,per_gpt,1
2023,2023,9,9,10,56.12393752927937,36,2,64,1.0,234,smooth,10,per_gpt,1
2024,2024,10,10,9,55.50367811934613,35,2,64,1.0,234,smooth,10,per_gpt,1
2025,2025,0,0,30,4.8561465913205,3,35,72,1.0,235,smooth,5,per_gpt,-1
2026,2026,1,1,29,0.0,0,35,72,1.0,235,smooth,5,per_gpt,1
2027,2027,2,2,28,21.99578171031664,16,35,72,1.0,235,smooth,5,per_gpt,1
2028,2028,3,3,27,45.37478736980271,33,35,72,1.0,235,smooth,5,per_gpt,1
2029,2029,4,4,26,59.68639856253268,42,35,72,1.0,235,smooth,5,per_gpt,1
2030,2030,5,5,25,66.64760642684789,47,35,72,1.0,235,smooth,5,per_gpt,1
2031,2031,0,0,2,92.43180579894984,75,5,80,1.0,236,smooth,10,per_gpt,-1
2032,2032,1,1,3,73.25116047659237,59,5,80,1.0,236,smooth,10,per_gpt,1
2033,2033,2,2,1,86.28498230877251,69,5,80,1.0,236,smooth,10,per_gpt,2
2034,2034,3,3,4,44.74638414615687,34,5,80,1.0,236,smooth,10,per_gpt,3
2035,2035,4,4,5,31.423280480018622,25,5,80,1.0,236,smooth,10,per_gpt,1
2036,2036,5,5,6,37.00040274140534,31,5,80,1.0,236,smooth,10,per_gpt,1
2037,2037,6,6,1,86.28498230877251,68,5,80,1.0,236,smooth,10,per_gpt,5
2038,2038,7,7,2,92.43180579894984,73,5,80,1.0,236,smooth,10,per_gpt,1
2039,2039,8,8,3,73.25116047659237,58,5,80,1.0,236,smooth,10,per_gpt,1
2040,2040,9,9,2,92.43180579894984,73,5,80,1.0,236,smooth,10,per_gpt,1
2041,2041,10,10,1,86.28498230877251,69,5,80,1.0,236,smooth,10,per_gpt,1
2042,2042,0,0,2,19.10771969892208,11,6,62,0.2,237,rough,5,per_gpt,-1
2043,2043,1,1,3,71.25645622989514,43,6,62,0.2,237,rough,5,per_gpt,1
2044,2044,2,2,4,43.35360090946156,26,6,62,0.2,237,rough,5,per_gpt,1
2045,2045,3,3,5,16.94480926269691,12,6,62,0.2,237,rough,5,per_gpt,1
2046,2046,4,4,3,71.25645622989514,46,6,62,0.2,237,rough,5,per_gpt,2
2047,2047,5,5,4,43.35360090946156,28,6,62,0.2,237,rough,5,per_gpt,1
2048,2048,0,0,7,51.69768169239033,36,23,69,0.4,238,rough,5,per_gpt,-1
2049,2049,1,1,8,25.0370284332668,18,23,69,0.4,238,rough,5,per_gpt,1
2050,2050,2,2,9,0.0,0,23,69,0.4,238,rough,5,per_gpt,1
2051,2051,3,3,7,51.69768169239033,35,23,69,0.4,238,rough,5,per_gpt,2
2052,2052,4,4,6,67.2823629937803,46,23,69,0.4,238,rough,5,per_gpt,1
2053,2053,5,5,7,51.69768169239033,35,23,69,0.4,238,rough,5,per_gpt,1
2054,2054,0,0,29,9.26080857320877,7,28,60,0.2,239,rough,10,per_gpt,-1
2055,2055,1,1,28,40.80756184521426,25,28,60,0.2,239,rough,10,per_gpt,1
2056,2056,2,2,27,40.75885258241591,24,28,60,0.2,239,rough,10,per_gpt,1
2057,2057,3,3,26,39.337195294982905,24,28,60,0.2,239,rough,10,per_gpt,1
2058,2058,4,4,25,27.96502600995224,18,28,60,0.2,239,rough,10,per_gpt,1
2059,2059,5,5,24,14.350719323096287,8,28,60,0.2,239,rough,10,per_gpt,1
2060,2060,6,6,23,42.64702750244219,25,28,60,0.2,239,rough,10,per_gpt,1
2061,2061,7,7,22,73.02456119046754,45,28,60,0.2,239,rough,10,per_gpt,1
2062,2062,8,8,21,100.0,61,28,60,0.2,239,rough,10,per_gpt,1
2063,2063,9,9,22,73.02456119046754,45,28,60,0.2,239,rough,10,per_gpt,1
2064,2064,10,10,21,100.0,60,28,60,0.2,239,rough,10,per_gpt,1
2065,2065,0,0,26,55.59766345807567,38,14,71,0.6,240,rough,5,per_gpt,-1
2066,2066,1,1,25,83.57617464975418,60,14,71,0.6,240,rough,5,per_gpt,1
2067,2067,2,2,24,95.7693230900316,67,14,71,0.6,240,rough,5,per_gpt,1
2068,2068,3,3,23,100.0,71,14,71,0.6,240,rough,5,per_gpt,1
2069,2069,4,4,22,85.82578011694865,58,14,71,0.6,240,rough,5,per_gpt,1
2070,2070,5,5,21,49.250231077386616,33,14,71,0.6,240,rough,5,per_gpt,1
2071,2071,0,0,19,60.06166587381232,47,33,75,0.8,241,rough,5,per_gpt,-1
2072,2072,1,1,18,73.29903376579091,56,33,75,0.8,241,rough,5,per_gpt,1
2073,2073,2,2,17,48.55516678212551,36,33,75,0.8,241,rough,5,per_gpt,1
2074,2074,3,3,20,28.391676125891667,22,33,75,0.8,241,rough,5,per_gpt,3
2075,2075,4,4,18,73.29903376579091,56,33,75,0.8,241,rough,5,per_gpt,2
2076,2076,5,5,19,60.06166587381232,44,33,75,0.8,241,rough,5,per_gpt,1
2077,2077,0,0,12,27.11375946703788,22,0,74,0.0,242,rough,5,per_gpt,-1
2078,2078,1,1,13,82.89782566789631,60,0,74,0.0,242,rough,5,per_gpt,1
2079,2079,2,2,14,95.47061723998917,71,0,74,0.0,242,rough,5,per_gpt,1
2080,2080,3,3,15,86.25001666786719,64,0,74,0.0,242,rough,5,per_gpt,1
2081,2081,4,4,14,95.47061723998917,71,0,74,0.0,242,rough,5,per_gpt,1
2082,2082,5,5,13,82.89782566789631,62,0,74,0.0,242,rough,5,per_gpt,1
2083,2083,0,0,14,32.22910746306229,25,28,76,0.2,243,rough,5,per_gpt,-1
2084,2084,1,1,13,50.54770096476855,38,28,76,0.2,243,rough,5,per_gpt,1
2085,2085,2,2,12,43.51451620379443,32,28,76,0.2,243,rough,5,per_gpt,1
2086,2086,3,3,15,17.76079874326171,12,28,76,0.2,243,rough,5,per_gpt,3
2087,2087,4,4,16,31.15455347220192,23,28,76,0.2,243,rough,5,per_gpt,1
2088,2088,5,5,11,72.03996978707424,56,28,76,0.2,243,rough,5,per_gpt,5
2089,2089,0,0,16,61.30761390307791,39,5,65,0.4,244,rough,5,per_gpt,-1
2090,2090,1,1,17,49.36618876172163,33,5,65,0.4,244,rough,5,per_gpt,1
2091,2091,2,2,18,60.04815159739864,37,5,65,0.4,244,rough,5,per_gpt,1
2092,2092,3,3,19,58.356552241477175,40,5,65,0.4,244,rough,5,per_gpt,1
2093,2093,4,4,20,76.69492119463357,49,5,65,0.4,244,rough,5,per_gpt,1
2094,2094,5,5,19,58.356552241477175,38,5,65,0.4,244,rough,5,per_gpt,1
2095,2095,0,0,12,88.92907645532425,65,15,74,0.6,245,rough,5,per_gpt,-1
2096,2096,1,1,11,100.0,74,15,74,0.6,245,rough,5,per_gpt,1
2097,2097,2,2,10,78.18645619232797,60,15,74,0.6,245,rough,5,per_gpt,1
2098,2098,3,3,13,44.60235164029772,33,15,74,0.6,245,rough,5,per_gpt,3
2099,2099,4,4,14,6.9369559420160005,7,15,74,0.6,245,rough,5,per_gpt,1
2100,2100,5,5,11,100.0,74,15,74,0.6,245,rough,5,per_gpt,3
2101,2101,0,0,25,97.87523687817324,71,8,72,0.8,246,rough,5,per_gpt,-1
2102,2102,1,1,26,86.43366856694688,63,8,72,0.8,246,rough,5,per_gpt,1
2103,2103,2,2,24,45.54213082131406,34,8,72,0.8,246,rough,5,per_gpt,2
2104,2104,3,3,27,54.17258835208231,39,8,72,0.8,246,rough,5,per_gpt,3
2105,2105,4,4,25,97.87523687817324,70,8,72,0.8,246,rough,5,per_gpt,2
2106,2106,5,5,26,86.43366856694688,61,8,72,0.8,246,rough,5,per_gpt,1
2107,2107,0,0,29,38.31773531102703,23,6,63,0.0,247,rough,5,per_gpt,-1
2108,2108,1,1,28,29.3347055914774,18,6,63,0.0,247,rough,5,per_gpt,1
2109,2109,2,2,30,30.24807842952647,19,6,63,0.0,247,rough,5,per_gpt,2
2110,2110,3,3,27,48.30834947879356,30,6,63,0.0,247,rough,5,per_gpt,3
2111,2111,4,4,26,97.63356965186142,61,6,63,0.0,247,rough,5,per_gpt,1
2112,2112,5,5,25,100.0,62,6,63,0.0,247,rough,5,per_gpt,1
2113,2113,0,0,14,85.73016022569281,58,13,66,0.2,248,rough,5,per_gpt,-1
2114,2114,1,1,13,69.90578638337398,46,13,66,0.2,248,rough,5,per_gpt,1
2115,2115,2,2,15,60.98707450014589,39,13,66,0.2,248,rough,5,per_gpt,2
2116,2116,3,3,16,51.13021142354829,34,13,66,0.2,248,rough,5,per_gpt,1
2117,2117,4,4,12,54.873846046833386,36,13,66,0.2,248,rough,5,per_gpt,4
2118,2118,5,5,11,39.74357194767751,27,13,66,0.2,248,rough,5,per_gpt,1
2119,2119,0,0,28,50.47157841007584,35,2,72,0.4,249,rough,5,per_gpt,-1
2120,2120,1,1,27,46.24724616134172,33,2,72,0.4,249,rough,5,per_gpt,1
2121,2121,2,2,29,41.34816446567319,31,2,72,0.4,249,rough,5,per_gpt,2
2122,2122,3,3,30,54.26981603114386,38,2,72,0.4,249,rough,5,per_gpt,1
2123,2123,4,4,26,63.53954843639092,44,2,72,0.4,249,rough,5,per_gpt,4
2124,2124,5,5,25,63.14817855314118,49,2,72,0.4,249,rough,5,per_gpt,1
2125,2125,0,0,22,36.05261036572353,26,30,67,0.4,250,rough,10,per_gpt,-1
2126,2126,1,1,23,12.61732068113072,9,30,67,0.4,250,rough,10,per_gpt,1
2127,2127,2,2,21,57.699698724975015,39,30,67,0.4,250,rough,10,per_gpt,2
2128,2128,3,3,20,44.59701866343787,30,30,67,0.4,250,rough,10,per_gpt,1
2129,2129,4,4,19,30.44167031324064,19,30,67,0.4,250,rough,10,per_gpt,1
2130,2130,5,5,21,57.699698724975015,37,30,67,0.4,250,rough,10,per_gpt,2
2131,2131,6,6,24,57.863833782499306,38,30,67,0.4,250,rough,10,per_gpt,3
2132,2132,7,7,25,100.0,68,30,67,0.4,250,rough,10,per_gpt,1
2133,2133,8,8,26,51.20680434009408,35,30,67,0.4,250,rough,10,per_gpt,1
2134,2134,9,9,25,100.0,68,30,67,0.4,250,rough,10,per_gpt,1
2135,2135,10,10,24,57.863833782499306,38,30,67,0.4,250,rough,10,per_gpt,1
2136,2136,0,0,12,67.47111689714541,46,8,68,0.6,251,rough,5,per_gpt,-1
2137,2137,1,1,13,62.42994293834844,42,8,68,0.6,251,rough,5,per_gpt,1
2138,2138,2,2,14,45.6664753828438,30,8,68,0.6,251,rough,5,per_gpt,1
2139,2139,3,3,11,64.59187672257227,42,8,68,0.6,251,rough,5,per_gpt,3
2140,2140,4,4,10,41.71034473984963,30,8,68,0.6,251,rough,5,per_gpt,1
2141,2141,5,5,15,28.64179026369994,21,8,68,0.6,251,rough,5,per_gpt,5
2142,2142,0,0,18,60.04815159739864,45,5,74,0.8,252,rough,5,per_gpt,-1
2143,2143,1,1,17,49.36618876172163,36,5,74,0.8,252,rough,5,per_gpt,1
2144,2144,2,2,19,58.356552241477175,43,5,74,0.8,252,rough,5,per_gpt,2
2145,2145,3,3,20,76.69492119463357,56,5,74,0.8,252,rough,5,per_gpt,1
2146,2146,4,4,16,61.30761390307791,46,5,74,0.8,252,rough,5,per_gpt,4
2147,2147,5,5,21,65.33633979104735,49,5,74,0.8,252,rough,5,per_gpt,5
2148,2148,0,0,4,79.05066427240655,58,9,70,0.0,253,rough,5,per_gpt,-1
2149,2149,1,1,5,92.5779791975622,65,9,70,0.0,253,rough,5,per_gpt,1
2150,2150,2,2,6,73.16410841665079,50,9,70,0.0,253,rough,5,per_gpt,1
2151,2151,3,3,5,92.5779791975622,66,9,70,0.0,253,rough,5,per_gpt,1
2152,2152,4,4,4,79.05066427240655,57,9,70,0.0,253,rough,5,per_gpt,1
2153,2153,5,5,5,92.5779791975622,66,9,70,0.0,253,rough,5,per_gpt,1
2154,2154,0,0,30,39.60173404653874,27,39,71,0.2,254,rough,5,per_gpt,-1
2155,2155,1,1,29,24.74996645945452,20,39,71,0.2,254,rough,5,per_gpt,1
2156,2156,2,2,28,48.98029578623707,36,39,71,0.2,254,rough,5,per_gpt,1
2157,2157,3,3,27,70.89349803742489,50,39,71,0.2,254,rough,5,per_gpt,1
2158,2158,4,4,26,64.40316899953508,45,39,71,0.2,254,rough,5,per_gpt,1
2159,2159,5,5,25,32.36147808661719,23,39,71,0.2,254,rough,5,per_gpt,1
2160,2160,0,0,26,20.30339667405357,16,24,76,0.4,255,rough,5,per_gpt,-1
2161,2161,1,1,25,56.51360858737373,43,24,76,0.4,255,rough,5,per_gpt,1
2162,2162,2,2,24,44.88198883408545,36,24,76,0.4,255,rough,5,per_gpt,1
2163,2163,3,3,23,38.05793336553745,28,24,76,0.4,255,rough,5,per_gpt,1
2164,2164,4,4,22,60.60292498973519,47,24,76,0.4,255,rough,5,per_gpt,1
2165,2165,5,5,21,77.37447277489935,59,24,76,0.4,255,rough,5,per_gpt,1
2166,2166,0,0,21,29.52536112595885,19,27,67,0.6,256,rough,5,per_gpt,-1
2167,2167,1,1,22,18.72925157919898,13,27,67,0.6,256,rough,5,per_gpt,1
2168,2168,2,2,23,19.18006771076063,11,27,67,0.6,256,rough,5,per_gpt,1
2169,2169,3,3,20,79.95467053596134,53,27,67,0.6,256,rough,5,per_gpt,3
2170,2170,4,4,19,83.7687101803423,55,27,67,0.6,256,rough,5,per_gpt,1
2171,2171,5,5,18,100.0,68,27,67,0.6,256,rough,5,per_gpt,1
2172,2172,0,0,23,90.42537794871028,63,11,69,0.8,257,rough,5,per_gpt,-1
2173,2173,1,1,22,100.0,68,11,69,0.8,257,rough,5,per_gpt,1
2174,2174,2,2,24,54.03152451819,38,11,69,0.8,257,rough,5,per_gpt,2
